Level	Rule Name	Subject	Property	Value
WARN	missing_definition	BTO:0000708	IAO:0000115		
WARN	missing_definition	BTO:0000716	IAO:0000115		
WARN	missing_definition	BTO:0000720	IAO:0000115		
WARN	missing_definition	BTO:0000722	IAO:0000115		
WARN	missing_definition	BTO:0000724	IAO:0000115		
WARN	missing_definition	BTO:0000727	IAO:0000115		
WARN	missing_definition	BTO:0000737	IAO:0000115		
WARN	missing_definition	BTO:0000741	IAO:0000115		
WARN	missing_definition	BTO:0000743	IAO:0000115		
WARN	missing_definition	BTO:0000746	IAO:0000115		
WARN	missing_definition	BTO:0000756	IAO:0000115		
WARN	missing_definition	BTO:0000762	IAO:0000115		
WARN	missing_definition	BTO:0000764	IAO:0000115		
WARN	missing_definition	BTO:0000766	IAO:0000115		
WARN	missing_definition	BTO:0000786	IAO:0000115		
WARN	missing_definition	BTO:0000787	IAO:0000115		
WARN	missing_definition	BTO:0000790	IAO:0000115		
WARN	missing_definition	BTO:0000792	IAO:0000115		
WARN	missing_definition	BTO:0000794	IAO:0000115		
WARN	missing_definition	BTO:0000797	IAO:0000115		
WARN	missing_definition	BTO:0000807	IAO:0000115		
WARN	missing_definition	BTO:0000809	IAO:0000115		
WARN	missing_definition	BTO:0000811	IAO:0000115		
WARN	missing_definition	BTO:0000816	IAO:0000115		
WARN	missing_definition	BTO:0000819	IAO:0000115		
WARN	missing_definition	BTO:0000822	IAO:0000115		
WARN	missing_definition	BTO:0000824	IAO:0000115		
WARN	missing_definition	BTO:0000827	IAO:0000115		
WARN	missing_definition	BTO:0000831	IAO:0000115		
WARN	missing_definition	BTO:0000835	IAO:0000115		
WARN	missing_definition	BTO:0000844	IAO:0000115		
WARN	missing_definition	BTO:0000846	IAO:0000115		
WARN	missing_definition	BTO:0000849	IAO:0000115		
WARN	missing_definition	BTO:0000851	IAO:0000115		
WARN	missing_definition	BTO:0000857	IAO:0000115		
WARN	missing_definition	BTO:0000861	IAO:0000115		
WARN	missing_definition	BTO:0000866	IAO:0000115		
WARN	missing_definition	BTO:0000872	IAO:0000115		
WARN	missing_definition	BTO:0000877	IAO:0000115		
WARN	missing_definition	BTO:0000880	IAO:0000115		
WARN	missing_definition	BTO:0000882	IAO:0000115		
WARN	missing_definition	BTO:0000885	IAO:0000115		
WARN	missing_definition	BTO:0000889	IAO:0000115		
WARN	missing_definition	BTO:0000897	IAO:0000115		
WARN	missing_definition	BTO:0000899	IAO:0000115		
WARN	missing_definition	BTO:0000904	IAO:0000115		
WARN	missing_definition	BTO:0000905	IAO:0000115		
WARN	missing_definition	BTO:0000906	IAO:0000115		
WARN	missing_definition	BTO:0000910	IAO:0000115		
WARN	missing_definition	BTO:0000911	IAO:0000115		
WARN	missing_definition	BTO:0000922	IAO:0000115		
WARN	missing_definition	BTO:0000932	IAO:0000115		
WARN	missing_definition	BTO:0000943	IAO:0000115		
WARN	missing_definition	BTO:0000947	IAO:0000115		
WARN	missing_definition	BTO:0000949	IAO:0000115		
WARN	missing_definition	BTO:0000955	IAO:0000115		
WARN	missing_definition	BTO:0000956	IAO:0000115		
WARN	missing_definition	BTO:0000967	IAO:0000115		
WARN	missing_definition	BTO:0000974	IAO:0000115		
WARN	missing_definition	BTO:0000977	IAO:0000115		
WARN	missing_definition	BTO:0000982	IAO:0000115		
WARN	missing_definition	BTO:0000983	IAO:0000115		
WARN	missing_definition	BTO:0000992	IAO:0000115		
WARN	missing_definition	BTO:0001003	IAO:0000115		
WARN	missing_definition	BTO:0001008	IAO:0000115		
WARN	missing_definition	BTO:0001015	IAO:0000115		
WARN	missing_definition	BTO:0001018	IAO:0000115		
WARN	missing_definition	BTO:0001019	IAO:0000115		
WARN	missing_definition	BTO:0001033	IAO:0000115		
WARN	missing_definition	BTO:0001035	IAO:0000115		
WARN	missing_definition	BTO:0001045	IAO:0000115		
WARN	missing_definition	BTO:0001047	IAO:0000115		
WARN	missing_definition	BTO:0001050	IAO:0000115		
WARN	missing_definition	BTO:0001051	IAO:0000115		
WARN	missing_definition	BTO:0001053	IAO:0000115		
WARN	missing_definition	BTO:0001055	IAO:0000115		
WARN	missing_definition	BTO:0001059	IAO:0000115		
WARN	missing_definition	BTO:0001070	IAO:0000115		
WARN	missing_definition	BTO:0001075	IAO:0000115		
WARN	missing_definition	BTO:0001080	IAO:0000115		
WARN	missing_definition	BTO:0001088	IAO:0000115		
WARN	missing_definition	BTO:0001108	IAO:0000115		
WARN	missing_definition	BTO:0001112	IAO:0000115		
WARN	missing_definition	BTO:0001120	IAO:0000115		
WARN	missing_definition	BTO:0001123	IAO:0000115		
WARN	missing_definition	BTO:0001125	IAO:0000115		
WARN	missing_definition	BTO:0001126	IAO:0000115		
WARN	missing_definition	BTO:0001132	IAO:0000115		
WARN	missing_definition	BTO:0001133	IAO:0000115		
WARN	missing_definition	BTO:0001137	IAO:0000115		
WARN	missing_definition	BTO:0001141	IAO:0000115		
WARN	missing_definition	BTO:0001145	IAO:0000115		
WARN	missing_definition	BTO:0001147	IAO:0000115		
WARN	missing_definition	BTO:0001150	IAO:0000115		
WARN	missing_definition	BTO:0001153	IAO:0000115		
WARN	missing_definition	BTO:0001159	IAO:0000115		
WARN	missing_definition	BTO:0001200	IAO:0000115		
WARN	missing_definition	BTO:0001209	IAO:0000115		
WARN	missing_definition	BTO:0001211	IAO:0000115		
WARN	missing_definition	BTO:0001213	IAO:0000115		
WARN	missing_definition	BTO:0001214	IAO:0000115		
WARN	missing_definition	BTO:0001216	IAO:0000115		
WARN	missing_definition	BTO:0001242	IAO:0000115		
WARN	missing_definition	BTO:0001245	IAO:0000115		
WARN	missing_definition	BTO:0001255	IAO:0000115		
WARN	missing_definition	BTO:0001258	IAO:0000115		
WARN	missing_definition	BTO:0001259	IAO:0000115		
WARN	missing_definition	BTO:0001262	IAO:0000115		
WARN	missing_definition	BTO:0001266	IAO:0000115		
WARN	missing_definition	BTO:0001294	IAO:0000115		
WARN	missing_definition	BTO:0001310	IAO:0000115		
WARN	missing_definition	BTO:0001320	IAO:0000115		
WARN	missing_definition	BTO:0001322	IAO:0000115		
WARN	missing_definition	BTO:0001324	IAO:0000115		
WARN	missing_definition	BTO:0001330	IAO:0000115		
WARN	missing_definition	BTO:0001336	IAO:0000115		
WARN	missing_definition	BTO:0001354	IAO:0000115		
WARN	missing_definition	BTO:0001358	IAO:0000115		
WARN	missing_definition	BTO:0001359	IAO:0000115		
WARN	missing_definition	BTO:0001364	IAO:0000115		
WARN	missing_definition	BTO:0001367	IAO:0000115		
WARN	missing_definition	BTO:0001369	IAO:0000115		
WARN	missing_definition	BTO:0001373	IAO:0000115		
WARN	missing_definition	BTO:0001377	IAO:0000115		
WARN	missing_definition	BTO:0001386	IAO:0000115		
WARN	missing_definition	BTO:0001389	IAO:0000115		
WARN	missing_definition	BTO:0001391	IAO:0000115		
WARN	missing_definition	BTO:0001392	IAO:0000115		
WARN	missing_definition	BTO:0001394	IAO:0000115		
WARN	missing_definition	BTO:0001401	IAO:0000115		
WARN	missing_definition	BTO:0001404	IAO:0000115		
WARN	missing_definition	BTO:0001405	IAO:0000115		
WARN	missing_definition	BTO:0001408	IAO:0000115		
WARN	missing_definition	BTO:0001416	IAO:0000115		
WARN	missing_definition	BTO:0001428	IAO:0000115		
WARN	missing_definition	BTO:0001431	IAO:0000115		
WARN	missing_definition	BTO:0001437	IAO:0000115		
WARN	missing_definition	BTO:0001443	IAO:0000115		
WARN	missing_definition	BTO:0001449	IAO:0000115		
WARN	missing_definition	BTO:0001460	IAO:0000115		
WARN	missing_definition	BTO:0001462	IAO:0000115		
WARN	missing_definition	BTO:0001469	IAO:0000115		
WARN	missing_definition	BTO:0001474	IAO:0000115		
WARN	missing_definition	BTO:0001479	IAO:0000115		
WARN	missing_definition	BTO:0001510	IAO:0000115		
WARN	missing_definition	BTO:0001514	IAO:0000115		
WARN	missing_definition	BTO:0001518	IAO:0000115		
WARN	missing_definition	BTO:0001519	IAO:0000115		
WARN	missing_definition	BTO:0001520	IAO:0000115		
WARN	missing_definition	BTO:0001521	IAO:0000115		
WARN	missing_definition	BTO:0001522	IAO:0000115		
WARN	missing_definition	BTO:0001526	IAO:0000115		
WARN	missing_definition	BTO:0001528	IAO:0000115		
WARN	missing_definition	BTO:0001531	IAO:0000115		
WARN	missing_definition	BTO:0001532	IAO:0000115		
WARN	missing_definition	BTO:0001533	IAO:0000115		
WARN	missing_definition	BTO:0001537	IAO:0000115		
WARN	missing_definition	BTO:0001549	IAO:0000115		
WARN	missing_definition	BTO:0001551	IAO:0000115		
WARN	missing_definition	BTO:0001555	IAO:0000115		
WARN	missing_definition	BTO:0001560	IAO:0000115		
WARN	missing_definition	BTO:0001574	IAO:0000115		
WARN	missing_definition	BTO:0001575	IAO:0000115		
WARN	missing_definition	BTO:0001578	IAO:0000115		
WARN	missing_definition	BTO:0001581	IAO:0000115		
WARN	missing_definition	BTO:0001586	IAO:0000115		
WARN	missing_definition	BTO:0001610	IAO:0000115		
WARN	missing_definition	BTO:0001612	IAO:0000115		
WARN	missing_definition	BTO:0001614	IAO:0000115		
WARN	missing_definition	BTO:0001615	IAO:0000115		
WARN	missing_definition	BTO:0001616	IAO:0000115		
WARN	missing_definition	BTO:0001619	IAO:0000115		
WARN	missing_definition	BTO:0001621	IAO:0000115		
WARN	missing_definition	BTO:0001653	IAO:0000115		
WARN	missing_definition	BTO:0001660	IAO:0000115		
WARN	missing_definition	BTO:0001668	IAO:0000115		
WARN	missing_definition	BTO:0001683	IAO:0000115		
WARN	missing_definition	BTO:0001685	IAO:0000115		
WARN	missing_definition	BTO:0001694	IAO:0000115		
WARN	missing_definition	BTO:0001709	IAO:0000115		
WARN	missing_definition	BTO:0001734	IAO:0000115		
WARN	missing_definition	BTO:0001736	IAO:0000115		
WARN	missing_definition	BTO:0001742	IAO:0000115		
WARN	missing_definition	BTO:0001743	IAO:0000115		
WARN	missing_definition	BTO:0001746	IAO:0000115		
WARN	missing_definition	BTO:0001753	IAO:0000115		
WARN	missing_definition	BTO:0001781	IAO:0000115		
WARN	missing_definition	BTO:0001786	IAO:0000115		
WARN	missing_definition	BTO:0001794	IAO:0000115		
WARN	missing_definition	BTO:0001795	IAO:0000115		
WARN	missing_definition	BTO:0001801	IAO:0000115		
WARN	missing_definition	BTO:0001817	IAO:0000115		
WARN	missing_definition	BTO:0001818	IAO:0000115		
WARN	missing_definition	BTO:0001826	IAO:0000115		
WARN	missing_definition	BTO:0001836	IAO:0000115		
WARN	missing_definition	BTO:0001845	IAO:0000115		
WARN	missing_definition	BTO:0001847	IAO:0000115		
WARN	missing_definition	BTO:0001849	IAO:0000115		
WARN	missing_definition	BTO:0001852	IAO:0000115		
WARN	missing_definition	BTO:0001854	IAO:0000115		
WARN	missing_definition	BTO:0001866	IAO:0000115		
WARN	missing_definition	BTO:0001874	IAO:0000115		
WARN	missing_definition	BTO:0001876	IAO:0000115		
WARN	missing_definition	BTO:0001882	IAO:0000115		
WARN	missing_definition	BTO:0001883	IAO:0000115		
WARN	missing_definition	BTO:0001887	IAO:0000115		
WARN	missing_definition	BTO:0001888	IAO:0000115		
WARN	missing_definition	BTO:0001897	IAO:0000115		
WARN	missing_definition	BTO:0001911	IAO:0000115		
WARN	missing_definition	BTO:0001912	IAO:0000115		
WARN	missing_definition	BTO:0001913	IAO:0000115		
WARN	missing_definition	BTO:0001914	IAO:0000115		
WARN	missing_definition	BTO:0001924	IAO:0000115		
WARN	missing_definition	BTO:0001926	IAO:0000115		
WARN	missing_definition	BTO:0001940	IAO:0000115		
WARN	missing_definition	BTO:0001942	IAO:0000115		
WARN	missing_definition	BTO:0001958	IAO:0000115		
WARN	missing_definition	BTO:0001963	IAO:0000115		
WARN	missing_definition	BTO:0001964	IAO:0000115		
WARN	missing_definition	BTO:0001966	IAO:0000115		
WARN	missing_definition	BTO:0001967	IAO:0000115		
WARN	missing_definition	BTO:0001971	IAO:0000115		
WARN	missing_definition	BTO:0001973	IAO:0000115		
WARN	missing_definition	BTO:0001975	IAO:0000115		
WARN	missing_definition	BTO:0001984	IAO:0000115		
WARN	missing_definition	BTO:0001985	IAO:0000115		
WARN	missing_definition	BTO:0001986	IAO:0000115		
WARN	missing_definition	BTO:0001987	IAO:0000115		
WARN	missing_definition	BTO:0001988	IAO:0000115		
WARN	missing_definition	BTO:0001989	IAO:0000115		
WARN	missing_definition	BTO:0001990	IAO:0000115		
WARN	missing_definition	BTO:0001991	IAO:0000115		
WARN	missing_definition	BTO:0001992	IAO:0000115		
WARN	missing_definition	BTO:0001993	IAO:0000115		
WARN	missing_definition	BTO:0001994	IAO:0000115		
WARN	missing_definition	BTO:0001996	IAO:0000115		
WARN	missing_definition	BTO:0002021	IAO:0000115		
WARN	missing_definition	BTO:0002022	IAO:0000115		
WARN	missing_definition	BTO:0002024	IAO:0000115		
WARN	missing_definition	BTO:0002027	IAO:0000115		
WARN	missing_definition	BTO:0002030	IAO:0000115		
WARN	missing_definition	BTO:0002052	IAO:0000115		
WARN	missing_definition	BTO:0002062	IAO:0000115		
WARN	missing_definition	BTO:0002118	IAO:0000115		
WARN	missing_definition	BTO:0002145	IAO:0000115		
WARN	missing_definition	BTO:0002171	IAO:0000115		
WARN	missing_definition	BTO:0002184	IAO:0000115		
WARN	missing_definition	BTO:0002185	IAO:0000115		
WARN	missing_definition	BTO:0002186	IAO:0000115		
WARN	missing_definition	BTO:0002187	IAO:0000115		
WARN	missing_definition	BTO:0002188	IAO:0000115		
WARN	missing_definition	BTO:0002189	IAO:0000115		
WARN	missing_definition	BTO:0002190	IAO:0000115		
WARN	missing_definition	BTO:0002195	IAO:0000115		
WARN	missing_definition	BTO:0002199	IAO:0000115		
WARN	missing_definition	BTO:0002200	IAO:0000115		
WARN	missing_definition	BTO:0002202	IAO:0000115		
WARN	missing_definition	BTO:0002203	IAO:0000115		
WARN	missing_definition	BTO:0002205	IAO:0000115		
WARN	missing_definition	BTO:0002206	IAO:0000115		
WARN	missing_definition	BTO:0002207	IAO:0000115		
WARN	missing_definition	BTO:0002211	IAO:0000115		
WARN	missing_definition	BTO:0002212	IAO:0000115		
WARN	missing_definition	BTO:0002213	IAO:0000115		
WARN	missing_definition	BTO:0002214	IAO:0000115		
WARN	missing_definition	BTO:0002225	IAO:0000115		
WARN	missing_definition	BTO:0002226	IAO:0000115		
WARN	missing_definition	BTO:0002227	IAO:0000115		
WARN	missing_definition	BTO:0002228	IAO:0000115		
WARN	missing_definition	BTO:0002229	IAO:0000115		
WARN	missing_definition	BTO:0002230	IAO:0000115		
WARN	missing_definition	BTO:0002231	IAO:0000115		
WARN	missing_definition	BTO:0002232	IAO:0000115		
WARN	missing_definition	BTO:0002234	IAO:0000115		
WARN	missing_definition	BTO:0002242	IAO:0000115		
WARN	missing_definition	BTO:0002245	IAO:0000115		
WARN	missing_definition	BTO:0002261	IAO:0000115		
WARN	missing_definition	BTO:0002264	IAO:0000115		
WARN	missing_definition	BTO:0002267	IAO:0000115		
WARN	missing_definition	BTO:0002278	IAO:0000115		
WARN	missing_definition	BTO:0002285	IAO:0000115		
WARN	missing_definition	BTO:0002290	IAO:0000115		
WARN	missing_definition	BTO:0002310	IAO:0000115		
WARN	missing_definition	BTO:0002322	IAO:0000115		
WARN	missing_definition	BTO:0002332	IAO:0000115		
WARN	missing_definition	BTO:0002334	IAO:0000115		
WARN	missing_definition	BTO:0002336	IAO:0000115		
WARN	missing_definition	BTO:0002337	IAO:0000115		
WARN	missing_definition	BTO:0002338	IAO:0000115		
WARN	missing_definition	BTO:0002339	IAO:0000115		
WARN	missing_definition	BTO:0002380	IAO:0000115		
WARN	missing_definition	BTO:0002398	IAO:0000115		
WARN	missing_definition	BTO:0002411	IAO:0000115		
WARN	missing_definition	BTO:0002424	IAO:0000115		
WARN	missing_definition	BTO:0002428	IAO:0000115		
WARN	missing_definition	BTO:0002433	IAO:0000115		
WARN	missing_definition	BTO:0002435	IAO:0000115		
WARN	missing_definition	BTO:0002439	IAO:0000115		
WARN	missing_definition	BTO:0002449	IAO:0000115		
WARN	missing_definition	BTO:0002452	IAO:0000115		
WARN	missing_definition	BTO:0002471	IAO:0000115		
WARN	missing_definition	BTO:0002477	IAO:0000115		
WARN	missing_definition	BTO:0002478	IAO:0000115		
WARN	missing_definition	BTO:0002488	IAO:0000115		
WARN	missing_definition	BTO:0002489	IAO:0000115		
WARN	missing_definition	BTO:0002490	IAO:0000115		
WARN	missing_definition	BTO:0002491	IAO:0000115		
WARN	missing_definition	BTO:0002504	IAO:0000115		
WARN	missing_definition	BTO:0002515	IAO:0000115		
WARN	missing_definition	BTO:0002517	IAO:0000115		
WARN	missing_definition	BTO:0002539	IAO:0000115		
WARN	missing_definition	BTO:0002540	IAO:0000115		
WARN	missing_definition	BTO:0002541	IAO:0000115		
WARN	missing_definition	BTO:0002553	IAO:0000115		
WARN	missing_definition	BTO:0002570	IAO:0000115		
WARN	missing_definition	BTO:0002580	IAO:0000115		
WARN	missing_definition	BTO:0002595	IAO:0000115		
WARN	missing_definition	BTO:0002600	IAO:0000115		
WARN	missing_definition	BTO:0002627	IAO:0000115		
WARN	missing_definition	BTO:0002628	IAO:0000115		
